emp_no,dept_no,dept_name,first_name,last_name,gender,hire_date,salary,title
42311,d009,"Customer Service",Khoa,Legleitner,F,1993-01-08,50894,Staff
42311,d009,"Customer Service",Khoa,Legleitner,F,1993-01-08,53476,Staff
42311,d009,"Customer Service",Khoa,Legleitner,F,1993-01-08,54898,Staff
42316,d009,"Customer Service",Nevin,Passino,M,1993-07-03,46559,"Senior Staff"
42316,d009,"Customer Service",Nevin,Passino,M,1993-07-03,49253,"Senior Staff"
42316,d009,"Customer Service",Nevin,Passino,M,1993-07-03,53094,"Senior Staff"
42316,d009,"Customer Service",Nevin,Passino,M,1993-07-03,54036,"Senior Staff"
42316,d009,"Customer Service",Nevin,Passino,M,1993-07-03,53889,"Senior Staff"
42316,d009,"Customer Service",Nevin,Passino,M,1993-07-03,57310,"Senior Staff"
42316,d009,"Customer Service",Nevin,Passino,M,1993-07-03,60042,"Senior Staff"
42316,d009,"Customer Service",Nevin,Passino,M,1993-07-03,46559,Staff
42316,d009,"Customer Service",Nevin,Passino,M,1993-07-03,49253,Staff
42316,d009,"Customer Service",Nevin,Passino,M,1993-07-03,53094,Staff
42316,d009,"Customer Service",Nevin,Passino,M,1993-07-03,54036,Staff
42316,d009,"Customer Service",Nevin,Passino,M,1993-07-03,53889,Staff
42316,d009,"Customer Service",Nevin,Passino,M,1993-07-03,57310,Staff
42316,d009,"Customer Service",Nevin,Passino,M,1993-07-03,60042,Staff
42318,d009,"Customer Service",Yucai,Fasbender,F,1985-04-11,40000,"Senior Staff"
42318,d009,"Customer Service",Yucai,Fasbender,F,1985-04-11,41234,"Senior Staff"
42318,d009,"Customer Service",Yucai,Fasbender,F,1985-04-11,41066,"Senior Staff"
42318,d009,"Customer Service",Yucai,Fasbender,F,1985-04-11,41675,"Senior Staff"
42318,d009,"Customer Service",Yucai,Fasbender,F,1985-04-11,41735,"Senior Staff"
42318,d009,"Customer Service",Yucai,Fasbender,F,1985-04-11,46208,"Senior Staff"
42318,d009,"Customer Service",Yucai,Fasbender,F,1985-04-11,46468,"Senior Staff"
42318,d009,"Customer Service",Yucai,Fasbender,F,1985-04-11,49207,"Senior Staff"
42318,d009,"Customer Service",Yucai,Fasbender,F,1985-04-11,51975,"Senior Staff"
42318,d009,"Customer Service",Yucai,Fasbender,F,1985-04-11,52272,"Senior Staff"
42318,d009,"Customer Service",Yucai,Fasbender,F,1985-04-11,53096,"Senior Staff"
42318,d009,"Customer Service",Yucai,Fasbender,F,1985-04-11,52691,"Senior Staff"
42318,d009,"Customer Service",Yucai,Fasbender,F,1985-04-11,55971,"Senior Staff"
42318,d009,"Customer Service",Yucai,Fasbender,F,1985-04-11,57900,"Senior Staff"
42318,d009,"Customer Service",Yucai,Fasbender,F,1985-04-11,59949,"Senior Staff"
42318,d009,"Customer Service",Yucai,Fasbender,F,1985-04-11,60252,"Senior Staff"
42318,d009,"Customer Service",Yucai,Fasbender,F,1985-04-11,62730,"Senior Staff"
42318,d009,"Customer Service",Yucai,Fasbender,F,1985-04-11,65474,"Senior Staff"
42318,d009,"Customer Service",Yucai,Fasbender,F,1985-04-11,40000,Staff
42318,d009,"Customer Service",Yucai,Fasbender,F,1985-04-11,41234,Staff
42318,d009,"Customer Service",Yucai,Fasbender,F,1985-04-11,41066,Staff
42318,d009,"Customer Service",Yucai,Fasbender,F,1985-04-11,41675,Staff
42318,d009,"Customer Service",Yucai,Fasbender,F,1985-04-11,41735,Staff
42318,d009,"Customer Service",Yucai,Fasbender,F,1985-04-11,46208,Staff
42318,d009,"Customer Service",Yucai,Fasbender,F,1985-04-11,46468,Staff
42318,d009,"Customer Service",Yucai,Fasbender,F,1985-04-11,49207,Staff
42318,d009,"Customer Service",Yucai,Fasbender,F,1985-04-11,51975,Staff
42318,d009,"Customer Service",Yucai,Fasbender,F,1985-04-11,52272,Staff
42318,d009,"Customer Service",Yucai,Fasbender,F,1985-04-11,53096,Staff
42318,d009,"Customer Service",Yucai,Fasbender,F,1985-04-11,52691,Staff
42318,d009,"Customer Service",Yucai,Fasbender,F,1985-04-11,55971,Staff
42318,d009,"Customer Service",Yucai,Fasbender,F,1985-04-11,57900,Staff
42318,d009,"Customer Service",Yucai,Fasbender,F,1985-04-11,59949,Staff
42318,d009,"Customer Service",Yucai,Fasbender,F,1985-04-11,60252,Staff
42318,d009,"Customer Service",Yucai,Fasbender,F,1985-04-11,62730,Staff
42318,d009,"Customer Service",Yucai,Fasbender,F,1985-04-11,65474,Staff
42321,d009,"Customer Service",Pranav,Perri,F,1987-04-30,40000,"Senior Staff"
42321,d009,"Customer Service",Pranav,Perri,F,1987-04-30,41372,"Senior Staff"
42321,d009,"Customer Service",Pranav,Perri,F,1987-04-30,42561,"Senior Staff"
42321,d009,"Customer Service",Pranav,Perri,F,1987-04-30,46693,"Senior Staff"
42321,d009,"Customer Service",Pranav,Perri,F,1987-04-30,47415,"Senior Staff"
42321,d009,"Customer Service",Pranav,Perri,F,1987-04-30,50635,"Senior Staff"
42321,d009,"Customer Service",Pranav,Perri,F,1987-04-30,51951,"Senior Staff"
42321,d009,"Customer Service",Pranav,Perri,F,1987-04-30,54071,"Senior Staff"
42321,d009,"Customer Service",Pranav,Perri,F,1987-04-30,58045,"Senior Staff"
42321,d009,"Customer Service",Pranav,Perri,F,1987-04-30,58272,"Senior Staff"
42321,d009,"Customer Service",Pranav,Perri,F,1987-04-30,40000,Staff
42321,d009,"Customer Service",Pranav,Perri,F,1987-04-30,41372,Staff
42321,d009,"Customer Service",Pranav,Perri,F,1987-04-30,42561,Staff
42321,d009,"Customer Service",Pranav,Perri,F,1987-04-30,46693,Staff
42321,d009,"Customer Service",Pranav,Perri,F,1987-04-30,47415,Staff
42321,d009,"Customer Service",Pranav,Perri,F,1987-04-30,50635,Staff
42321,d009,"Customer Service",Pranav,Perri,F,1987-04-30,51951,Staff
42321,d009,"Customer Service",Pranav,Perri,F,1987-04-30,54071,Staff
42321,d009,"Customer Service",Pranav,Perri,F,1987-04-30,58045,Staff
42321,d009,"Customer Service",Pranav,Perri,F,1987-04-30,58272,Staff
42324,d009,"Customer Service",Selwyn,Kilgore,F,1994-12-13,40000,Staff
42324,d009,"Customer Service",Selwyn,Kilgore,F,1994-12-13,40697,Staff
42324,d009,"Customer Service",Selwyn,Kilgore,F,1994-12-13,44680,Staff
42324,d009,"Customer Service",Selwyn,Kilgore,F,1994-12-13,47236,Staff
42324,d009,"Customer Service",Selwyn,Kilgore,F,1994-12-13,49313,Staff
42328,d009,"Customer Service",Temple,Marshall,F,1990-02-12,40000,Staff
42328,d009,"Customer Service",Temple,Marshall,F,1990-02-12,43680,Staff
42328,d009,"Customer Service",Temple,Marshall,F,1990-02-12,43262,Staff
42328,d009,"Customer Service",Temple,Marshall,F,1990-02-12,43819,Staff
42328,d009,"Customer Service",Temple,Marshall,F,1990-02-12,48242,Staff
42328,d009,"Customer Service",Temple,Marshall,F,1990-02-12,50965,Staff
42328,d009,"Customer Service",Temple,Marshall,F,1990-02-12,53391,Staff
42343,d009,"Customer Service",Reinhard,Kornyak,M,1988-08-06,48978,"Senior Staff"
42343,d009,"Customer Service",Reinhard,Kornyak,M,1988-08-06,50428,"Senior Staff"
42343,d009,"Customer Service",Reinhard,Kornyak,M,1988-08-06,50770,"Senior Staff"
42343,d009,"Customer Service",Reinhard,Kornyak,M,1988-08-06,50735,"Senior Staff"
42343,d009,"Customer Service",Reinhard,Kornyak,M,1988-08-06,53934,"Senior Staff"
42343,d009,"Customer Service",Reinhard,Kornyak,M,1988-08-06,58247,"Senior Staff"
42343,d009,"Customer Service",Reinhard,Kornyak,M,1988-08-06,62137,"Senior Staff"
42344,d009,"Customer Service",Mahendra,Leijenhorst,F,1985-10-04,40000,Staff
42351,d009,"Customer Service",Sudhanshu,Compeau,F,1991-07-03,40000,"Senior Staff"
42351,d009,"Customer Service",Sudhanshu,Compeau,F,1991-07-03,41694,"Senior Staff"
42351,d009,"Customer Service",Sudhanshu,Compeau,F,1991-07-03,42858,"Senior Staff"
42351,d009,"Customer Service",Sudhanshu,Compeau,F,1991-07-03,42769,"Senior Staff"
42351,d009,"Customer Service",Sudhanshu,Compeau,F,1991-07-03,47260,"Senior Staff"
42351,d009,"Customer Service",Sudhanshu,Compeau,F,1991-07-03,47387,"Senior Staff"
42351,d009,"Customer Service",Sudhanshu,Compeau,F,1991-07-03,49323,"Senior Staff"
42351,d009,"Customer Service",Sudhanshu,Compeau,F,1991-07-03,50120,"Senior Staff"
42351,d009,"Customer Service",Sudhanshu,Compeau,F,1991-07-03,53035,"Senior Staff"
42351,d009,"Customer Service",Sudhanshu,Compeau,F,1991-07-03,56859,"Senior Staff"
42351,d009,"Customer Service",Sudhanshu,Compeau,F,1991-07-03,58779,"Senior Staff"
42351,d009,"Customer Service",Sudhanshu,Compeau,F,1991-07-03,61169,"Senior Staff"
42351,d009,"Customer Service",Sudhanshu,Compeau,F,1991-07-03,40000,Staff
42351,d009,"Customer Service",Sudhanshu,Compeau,F,1991-07-03,41694,Staff
42351,d009,"Customer Service",Sudhanshu,Compeau,F,1991-07-03,42858,Staff
42351,d009,"Customer Service",Sudhanshu,Compeau,F,1991-07-03,42769,Staff
42351,d009,"Customer Service",Sudhanshu,Compeau,F,1991-07-03,47260,Staff
42351,d009,"Customer Service",Sudhanshu,Compeau,F,1991-07-03,47387,Staff
42351,d009,"Customer Service",Sudhanshu,Compeau,F,1991-07-03,49323,Staff
42351,d009,"Customer Service",Sudhanshu,Compeau,F,1991-07-03,50120,Staff
42351,d009,"Customer Service",Sudhanshu,Compeau,F,1991-07-03,53035,Staff
42351,d009,"Customer Service",Sudhanshu,Compeau,F,1991-07-03,56859,Staff
42351,d009,"Customer Service",Sudhanshu,Compeau,F,1991-07-03,58779,Staff
42351,d009,"Customer Service",Sudhanshu,Compeau,F,1991-07-03,61169,Staff
42358,d009,"Customer Service",Lech,Narwekar,F,1985-11-25,40000,"Senior Staff"
42358,d009,"Customer Service",Lech,Narwekar,F,1985-11-25,43442,"Senior Staff"
42358,d009,"Customer Service",Lech,Narwekar,F,1985-11-25,46371,"Senior Staff"
42358,d009,"Customer Service",Lech,Narwekar,F,1985-11-25,46019,"Senior Staff"
42358,d009,"Customer Service",Lech,Narwekar,F,1985-11-25,45594,"Senior Staff"
42358,d009,"Customer Service",Lech,Narwekar,F,1985-11-25,46101,"Senior Staff"
42358,d009,"Customer Service",Lech,Narwekar,F,1985-11-25,50566,"Senior Staff"
42358,d009,"Customer Service",Lech,Narwekar,F,1985-11-25,54897,"Senior Staff"
42358,d009,"Customer Service",Lech,Narwekar,F,1985-11-25,56525,"Senior Staff"
42358,d009,"Customer Service",Lech,Narwekar,F,1985-11-25,59791,"Senior Staff"
42358,d009,"Customer Service",Lech,Narwekar,F,1985-11-25,59293,"Senior Staff"
42358,d009,"Customer Service",Lech,Narwekar,F,1985-11-25,62154,"Senior Staff"
42358,d009,"Customer Service",Lech,Narwekar,F,1985-11-25,64063,"Senior Staff"
42358,d009,"Customer Service",Lech,Narwekar,F,1985-11-25,64312,"Senior Staff"
42358,d009,"Customer Service",Lech,Narwekar,F,1985-11-25,68292,"Senior Staff"
42358,d009,"Customer Service",Lech,Narwekar,F,1985-11-25,72684,"Senior Staff"
42358,d009,"Customer Service",Lech,Narwekar,F,1985-11-25,75611,"Senior Staff"
42358,d009,"Customer Service",Lech,Narwekar,F,1985-11-25,40000,Staff
42358,d009,"Customer Service",Lech,Narwekar,F,1985-11-25,43442,Staff
42358,d009,"Customer Service",Lech,Narwekar,F,1985-11-25,46371,Staff
42358,d009,"Customer Service",Lech,Narwekar,F,1985-11-25,46019,Staff
42358,d009,"Customer Service",Lech,Narwekar,F,1985-11-25,45594,Staff
42358,d009,"Customer Service",Lech,Narwekar,F,1985-11-25,46101,Staff
42358,d009,"Customer Service",Lech,Narwekar,F,1985-11-25,50566,Staff
42358,d009,"Customer Service",Lech,Narwekar,F,1985-11-25,54897,Staff
42358,d009,"Customer Service",Lech,Narwekar,F,1985-11-25,56525,Staff
42358,d009,"Customer Service",Lech,Narwekar,F,1985-11-25,59791,Staff
42358,d009,"Customer Service",Lech,Narwekar,F,1985-11-25,59293,Staff
42358,d009,"Customer Service",Lech,Narwekar,F,1985-11-25,62154,Staff
42358,d009,"Customer Service",Lech,Narwekar,F,1985-11-25,64063,Staff
42358,d009,"Customer Service",Lech,Narwekar,F,1985-11-25,64312,Staff
42358,d009,"Customer Service",Lech,Narwekar,F,1985-11-25,68292,Staff
42358,d009,"Customer Service",Lech,Narwekar,F,1985-11-25,72684,Staff
42358,d009,"Customer Service",Lech,Narwekar,F,1985-11-25,75611,Staff
42379,d009,"Customer Service",Tokuyasu,Ranta,M,1990-05-28,40000,"Senior Engineer"
42379,d009,"Customer Service",Tokuyasu,Ranta,M,1990-05-28,43675,"Senior Engineer"
42379,d009,"Customer Service",Tokuyasu,Ranta,M,1990-05-28,46985,"Senior Engineer"
42379,d009,"Customer Service",Tokuyasu,Ranta,M,1990-05-28,48221,"Senior Engineer"
42379,d009,"Customer Service",Tokuyasu,Ranta,M,1990-05-28,47988,"Senior Engineer"
42379,d009,"Customer Service",Tokuyasu,Ranta,M,1990-05-28,51056,"Senior Engineer"
42379,d009,"Customer Service",Tokuyasu,Ranta,M,1990-05-28,50870,"Senior Engineer"
42379,d009,"Customer Service",Tokuyasu,Ranta,M,1990-05-28,53693,"Senior Engineer"
42379,d009,"Customer Service",Tokuyasu,Ranta,M,1990-05-28,53328,"Senior Engineer"
42379,d009,"Customer Service",Tokuyasu,Ranta,M,1990-05-28,57559,"Senior Engineer"
42379,d009,"Customer Service",Tokuyasu,Ranta,M,1990-05-28,61080,"Senior Engineer"
42379,d009,"Customer Service",Tokuyasu,Ranta,M,1990-05-28,65158,"Senior Engineer"
42379,d009,"Customer Service",Tokuyasu,Ranta,M,1990-05-28,67257,"Senior Engineer"
42398,d009,"Customer Service",Georgy,Karlin,F,1990-01-07,40000,"Senior Staff"
42398,d009,"Customer Service",Georgy,Karlin,F,1990-01-07,40551,"Senior Staff"
42398,d009,"Customer Service",Georgy,Karlin,F,1990-01-07,40930,"Senior Staff"
42398,d009,"Customer Service",Georgy,Karlin,F,1990-01-07,41412,"Senior Staff"
42398,d009,"Customer Service",Georgy,Karlin,F,1990-01-07,42084,"Senior Staff"
42398,d009,"Customer Service",Georgy,Karlin,F,1990-01-07,44399,"Senior Staff"
42398,d009,"Customer Service",Georgy,Karlin,F,1990-01-07,45183,"Senior Staff"
42398,d009,"Customer Service",Georgy,Karlin,F,1990-01-07,45046,"Senior Staff"
42398,d009,"Customer Service",Georgy,Karlin,F,1990-01-07,45702,"Senior Staff"
42398,d009,"Customer Service",Georgy,Karlin,F,1990-01-07,45229,"Senior Staff"
42398,d009,"Customer Service",Georgy,Karlin,F,1990-01-07,47435,"Senior Staff"
42398,d009,"Customer Service",Georgy,Karlin,F,1990-01-07,51566,"Senior Staff"
42398,d009,"Customer Service",Georgy,Karlin,F,1990-01-07,55385,"Senior Staff"
42406,d009,"Customer Service",Barry,Reeker,F,1988-11-18,47773,"Senior Staff"
42406,d009,"Customer Service",Barry,Reeker,F,1988-11-18,50221,"Senior Staff"
42406,d009,"Customer Service",Barry,Reeker,F,1988-11-18,50389,"Senior Staff"
42406,d009,"Customer Service",Barry,Reeker,F,1988-11-18,51080,"Senior Staff"
42406,d009,"Customer Service",Barry,Reeker,F,1988-11-18,54837,"Senior Staff"
42406,d009,"Customer Service",Barry,Reeker,F,1988-11-18,57793,"Senior Staff"
42406,d009,"Customer Service",Barry,Reeker,F,1988-11-18,58190,"Senior Staff"
42406,d009,"Customer Service",Barry,Reeker,F,1988-11-18,58615,"Senior Staff"
42406,d009,"Customer Service",Barry,Reeker,F,1988-11-18,58328,"Senior Staff"
42407,d009,"Customer Service",Mahendra,Pelz,M,1985-07-08,83666,Staff
42407,d009,"Customer Service",Mahendra,Pelz,M,1985-07-08,83458,Staff
42407,d009,"Customer Service",Mahendra,Pelz,M,1985-07-08,87275,Staff
42407,d009,"Customer Service",Mahendra,Pelz,M,1985-07-08,86809,Staff
42407,d009,"Customer Service",Mahendra,Pelz,M,1985-07-08,90483,Staff
42423,d009,"Customer Service",Neelam,Sudbeck,M,1987-03-13,54726,Staff
42423,d009,"Customer Service",Neelam,Sudbeck,M,1987-03-13,54468,Staff
42423,d009,"Customer Service",Neelam,Sudbeck,M,1987-03-13,58690,Staff
42423,d009,"Customer Service",Neelam,Sudbeck,M,1987-03-13,60156,Staff
42423,d009,"Customer Service",Neelam,Sudbeck,M,1987-03-13,64174,Staff
42423,d009,"Customer Service",Neelam,Sudbeck,M,1987-03-13,66386,Staff
42469,d009,"Customer Service",Sham,Hiltgen,M,1987-05-26,40000,"Senior Engineer"
42469,d009,"Customer Service",Sham,Hiltgen,M,1987-05-26,39779,"Senior Engineer"
42469,d009,"Customer Service",Sham,Hiltgen,M,1987-05-26,41635,"Senior Engineer"
42469,d009,"Customer Service",Sham,Hiltgen,M,1987-05-26,42942,"Senior Engineer"
42469,d009,"Customer Service",Sham,Hiltgen,M,1987-05-26,44084,"Senior Engineer"
42469,d009,"Customer Service",Sham,Hiltgen,M,1987-05-26,44237,"Senior Engineer"
42469,d009,"Customer Service",Sham,Hiltgen,M,1987-05-26,48553,"Senior Engineer"
42469,d009,"Customer Service",Sham,Hiltgen,M,1987-05-26,49562,"Senior Engineer"
42469,d009,"Customer Service",Sham,Hiltgen,M,1987-05-26,53866,"Senior Engineer"
42469,d009,"Customer Service",Sham,Hiltgen,M,1987-05-26,55875,"Senior Engineer"
42469,d009,"Customer Service",Sham,Hiltgen,M,1987-05-26,57343,"Senior Engineer"
42469,d009,"Customer Service",Sham,Hiltgen,M,1987-05-26,59398,"Senior Engineer"
42469,d009,"Customer Service",Sham,Hiltgen,M,1987-05-26,61656,"Senior Engineer"
42469,d009,"Customer Service",Sham,Hiltgen,M,1987-05-26,64152,"Senior Engineer"
42469,d009,"Customer Service",Sham,Hiltgen,M,1987-05-26,65238,"Senior Engineer"
42469,d009,"Customer Service",Sham,Hiltgen,M,1987-05-26,66370,"Senior Engineer"
42492,d009,"Customer Service",Zita,Chenney,M,1993-01-19,40000,"Senior Staff"
42492,d009,"Customer Service",Zita,Chenney,M,1993-01-19,43021,"Senior Staff"
42492,d009,"Customer Service",Zita,Chenney,M,1993-01-19,43120,"Senior Staff"
42492,d009,"Customer Service",Zita,Chenney,M,1993-01-19,45384,"Senior Staff"
42492,d009,"Customer Service",Zita,Chenney,M,1993-01-19,47432,"Senior Staff"
42492,d009,"Customer Service",Zita,Chenney,M,1993-01-19,50139,"Senior Staff"
42492,d009,"Customer Service",Zita,Chenney,M,1993-01-19,54310,"Senior Staff"
42492,d009,"Customer Service",Zita,Chenney,M,1993-01-19,55183,"Senior Staff"
42492,d009,"Customer Service",Zita,Chenney,M,1993-01-19,56851,"Senior Staff"
42492,d009,"Customer Service",Zita,Chenney,M,1993-01-19,60489,"Senior Staff"
42492,d009,"Customer Service",Zita,Chenney,M,1993-01-19,40000,Staff
42492,d009,"Customer Service",Zita,Chenney,M,1993-01-19,43021,Staff
42492,d009,"Customer Service",Zita,Chenney,M,1993-01-19,43120,Staff
42492,d009,"Customer Service",Zita,Chenney,M,1993-01-19,45384,Staff
42492,d009,"Customer Service",Zita,Chenney,M,1993-01-19,47432,Staff
42492,d009,"Customer Service",Zita,Chenney,M,1993-01-19,50139,Staff
42492,d009,"Customer Service",Zita,Chenney,M,1993-01-19,54310,Staff
42492,d009,"Customer Service",Zita,Chenney,M,1993-01-19,55183,Staff
42492,d009,"Customer Service",Zita,Chenney,M,1993-01-19,56851,Staff
42492,d009,"Customer Service",Zita,Chenney,M,1993-01-19,60489,Staff
42510,d009,"Customer Service",Conor,Driscoll,M,1997-08-19,42335,"Senior Staff"
42510,d009,"Customer Service",Conor,Driscoll,M,1997-08-19,43998,"Senior Staff"
42510,d009,"Customer Service",Conor,Driscoll,M,1997-08-19,48496,"Senior Staff"
42510,d009,"Customer Service",Conor,Driscoll,M,1997-08-19,51756,"Senior Staff"
42510,d009,"Customer Service",Conor,Driscoll,M,1997-08-19,52006,"Senior Staff"
42536,d009,"Customer Service",Shuichi,Plesums,F,1988-06-22,40000,"Senior Staff"
42536,d009,"Customer Service",Shuichi,Plesums,F,1988-06-22,42538,"Senior Staff"
42536,d009,"Customer Service",Shuichi,Plesums,F,1988-06-22,42606,"Senior Staff"
42536,d009,"Customer Service",Shuichi,Plesums,F,1988-06-22,42212,"Senior Staff"
42536,d009,"Customer Service",Shuichi,Plesums,F,1988-06-22,46190,"Senior Staff"
42536,d009,"Customer Service",Shuichi,Plesums,F,1988-06-22,47039,"Senior Staff"
42536,d009,"Customer Service",Shuichi,Plesums,F,1988-06-22,51217,"Senior Staff"
42536,d009,"Customer Service",Shuichi,Plesums,F,1988-06-22,54190,"Senior Staff"
42536,d009,"Customer Service",Shuichi,Plesums,F,1988-06-22,56365,"Senior Staff"
42536,d009,"Customer Service",Shuichi,Plesums,F,1988-06-22,59397,"Senior Staff"
42536,d009,"Customer Service",Shuichi,Plesums,F,1988-06-22,61269,"Senior Staff"
42536,d009,"Customer Service",Shuichi,Plesums,F,1988-06-22,63251,"Senior Staff"
42536,d009,"Customer Service",Shuichi,Plesums,F,1988-06-22,64212,"Senior Staff"
42536,d009,"Customer Service",Shuichi,Plesums,F,1988-06-22,66495,"Senior Staff"
42536,d009,"Customer Service",Shuichi,Plesums,F,1988-06-22,69803,"Senior Staff"
42536,d009,"Customer Service",Shuichi,Plesums,F,1988-06-22,40000,Staff
42536,d009,"Customer Service",Shuichi,Plesums,F,1988-06-22,42538,Staff
42536,d009,"Customer Service",Shuichi,Plesums,F,1988-06-22,42606,Staff
42536,d009,"Customer Service",Shuichi,Plesums,F,1988-06-22,42212,Staff
42536,d009,"Customer Service",Shuichi,Plesums,F,1988-06-22,46190,Staff
42536,d009,"Customer Service",Shuichi,Plesums,F,1988-06-22,47039,Staff
42536,d009,"Customer Service",Shuichi,Plesums,F,1988-06-22,51217,Staff
42536,d009,"Customer Service",Shuichi,Plesums,F,1988-06-22,54190,Staff
42536,d009,"Customer Service",Shuichi,Plesums,F,1988-06-22,56365,Staff
42536,d009,"Customer Service",Shuichi,Plesums,F,1988-06-22,59397,Staff
42536,d009,"Customer Service",Shuichi,Plesums,F,1988-06-22,61269,Staff
42536,d009,"Customer Service",Shuichi,Plesums,F,1988-06-22,63251,Staff
42536,d009,"Customer Service",Shuichi,Plesums,F,1988-06-22,64212,Staff
42536,d009,"Customer Service",Shuichi,Plesums,F,1988-06-22,66495,Staff
42536,d009,"Customer Service",Shuichi,Plesums,F,1988-06-22,69803,Staff
42537,d009,"Customer Service",Jamaludin,Nations,F,1989-10-31,40000,"Assistant Engineer"
42537,d009,"Customer Service",Jamaludin,Nations,F,1989-10-31,42639,"Assistant Engineer"
42537,d009,"Customer Service",Jamaludin,Nations,F,1989-10-31,45811,"Assistant Engineer"
42544,d009,"Customer Service",Kamakshi,Zucker,M,1989-05-14,43367,"Senior Staff"
42544,d009,"Customer Service",Kamakshi,Zucker,M,1989-05-14,43381,"Senior Staff"
42544,d009,"Customer Service",Kamakshi,Zucker,M,1989-05-14,43474,"Senior Staff"
42544,d009,"Customer Service",Kamakshi,Zucker,M,1989-05-14,45822,"Senior Staff"
42544,d009,"Customer Service",Kamakshi,Zucker,M,1989-05-14,49620,"Senior Staff"
42544,d009,"Customer Service",Kamakshi,Zucker,M,1989-05-14,53300,"Senior Staff"
42544,d009,"Customer Service",Kamakshi,Zucker,M,1989-05-14,57072,"Senior Staff"
42544,d009,"Customer Service",Kamakshi,Zucker,M,1989-05-14,60623,"Senior Staff"
42544,d009,"Customer Service",Kamakshi,Zucker,M,1989-05-14,64710,"Senior Staff"
42544,d009,"Customer Service",Kamakshi,Zucker,M,1989-05-14,66424,"Senior Staff"
42544,d009,"Customer Service",Kamakshi,Zucker,M,1989-05-14,67752,"Senior Staff"
42544,d009,"Customer Service",Kamakshi,Zucker,M,1989-05-14,70135,"Senior Staff"
42544,d009,"Customer Service",Kamakshi,Zucker,M,1989-05-14,69740,"Senior Staff"
42544,d009,"Customer Service",Kamakshi,Zucker,M,1989-05-14,73882,"Senior Staff"
42544,d009,"Customer Service",Kamakshi,Zucker,M,1989-05-14,43367,Staff
42544,d009,"Customer Service",Kamakshi,Zucker,M,1989-05-14,43381,Staff
42544,d009,"Customer Service",Kamakshi,Zucker,M,1989-05-14,43474,Staff
42544,d009,"Customer Service",Kamakshi,Zucker,M,1989-05-14,45822,Staff
42544,d009,"Customer Service",Kamakshi,Zucker,M,1989-05-14,49620,Staff
42544,d009,"Customer Service",Kamakshi,Zucker,M,1989-05-14,53300,Staff
42544,d009,"Customer Service",Kamakshi,Zucker,M,1989-05-14,57072,Staff
42544,d009,"Customer Service",Kamakshi,Zucker,M,1989-05-14,60623,Staff
42544,d009,"Customer Service",Kamakshi,Zucker,M,1989-05-14,64710,Staff
42544,d009,"Customer Service",Kamakshi,Zucker,M,1989-05-14,66424,Staff
42544,d009,"Customer Service",Kamakshi,Zucker,M,1989-05-14,67752,Staff
42544,d009,"Customer Service",Kamakshi,Zucker,M,1989-05-14,70135,Staff
42544,d009,"Customer Service",Kamakshi,Zucker,M,1989-05-14,69740,Staff
42544,d009,"Customer Service",Kamakshi,Zucker,M,1989-05-14,73882,Staff
42559,d009,"Customer Service",Shugo,Merkl,M,1990-05-31,40000,Staff
42559,d009,"Customer Service",Shugo,Merkl,M,1990-05-31,40696,Staff
42559,d009,"Customer Service",Shugo,Merkl,M,1990-05-31,44276,Staff
42559,d009,"Customer Service",Shugo,Merkl,M,1990-05-31,45236,Staff
42559,d009,"Customer Service",Shugo,Merkl,M,1990-05-31,45504,Staff
42560,d009,"Customer Service",Djenana,Heuter,M,1990-02-27,55587,"Senior Staff"
42560,d009,"Customer Service",Djenana,Heuter,M,1990-02-27,56331,"Senior Staff"
42560,d009,"Customer Service",Djenana,Heuter,M,1990-02-27,59713,"Senior Staff"
42560,d009,"Customer Service",Djenana,Heuter,M,1990-02-27,60769,"Senior Staff"
42560,d009,"Customer Service",Djenana,Heuter,M,1990-02-27,63822,"Senior Staff"
42560,d009,"Customer Service",Djenana,Heuter,M,1990-02-27,66619,"Senior Staff"
42560,d009,"Customer Service",Djenana,Heuter,M,1990-02-27,68943,"Senior Staff"
42564,d009,"Customer Service",Turgut,Gini,M,1986-03-30,40000,"Senior Staff"
42564,d009,"Customer Service",Turgut,Gini,M,1986-03-30,43045,"Senior Staff"
42564,d009,"Customer Service",Turgut,Gini,M,1986-03-30,42991,"Senior Staff"
42564,d009,"Customer Service",Turgut,Gini,M,1986-03-30,45638,"Senior Staff"
42564,d009,"Customer Service",Turgut,Gini,M,1986-03-30,46356,"Senior Staff"
42564,d009,"Customer Service",Turgut,Gini,M,1986-03-30,49046,"Senior Staff"
42564,d009,"Customer Service",Turgut,Gini,M,1986-03-30,48674,"Senior Staff"
42564,d009,"Customer Service",Turgut,Gini,M,1986-03-30,49326,"Senior Staff"
42564,d009,"Customer Service",Turgut,Gini,M,1986-03-30,53170,"Senior Staff"
42564,d009,"Customer Service",Turgut,Gini,M,1986-03-30,53313,"Senior Staff"
42564,d009,"Customer Service",Turgut,Gini,M,1986-03-30,54068,"Senior Staff"
42564,d009,"Customer Service",Turgut,Gini,M,1986-03-30,57148,"Senior Staff"
42564,d009,"Customer Service",Turgut,Gini,M,1986-03-30,58922,"Senior Staff"
42564,d009,"Customer Service",Turgut,Gini,M,1986-03-30,62459,"Senior Staff"
42564,d009,"Customer Service",Turgut,Gini,M,1986-03-30,63735,"Senior Staff"
42564,d009,"Customer Service",Turgut,Gini,M,1986-03-30,64770,"Senior Staff"
